url,article_date,year,month,source,type,text_clean,topic_num,topic_name,dominant_topic_weight,youth_advocacy_and_inclusion,teaching_profession_and_regulation,attainment_and_school_improvement,child_poverty_and_family_support,education_reform_and_qualifications,childrens_rights_and_uncrc,gaelic_language_and_education,education_research_networks,care_and_the_promise,school_leaver_destinations,gtcs_digital_services,education_statistics,free_school_meals_and_poverty,breakfast_clubs_and_childcare,student_finance_and_carers
https://www.gov.scot/news/school-healthy-living-survey-school-meal-uptake-statistics-2024/,2024-09-17,2024,9,gov_scot,government,school healthy living survey school meal uptake statistics an accredited official statistics for scotland there has been a second consecutive increase in the uptake rate for school meals following yearly decreases since the proportion of pupils taking a school meal free or paid for increased from in to in for free school meals alone the overall uptake rate increased from in to in driven primary and secondary schools however the uptake rate for free school meals in all sectors remains below pre covid levels background these statistics are sourced from school healthy living survey statistics official statistics are produced in accordance with the code of practice for statistics further school statistics are available within the school education of the scottish government website all p p pupils have been entitled to free school meals since january local authorities may also implement local measures to extend entitlement to free school meals over the national criteria,12,free_school_meals_and_poverty,0.4241539937893835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007801706813993724,0.0,0.2098676653295391,0.4241539937893835,0.0,0.0
https://www.gov.scot/news/new-uniform-guidance-published/,2024-09-12,2024,9,gov_scot,government,new uniform guidance published reducing the cost of the school day new national guidance which aims to reduce the cost of school uniforms for families has been published following with schools families uniform suppliers pupils and councils the new guidance also sets out key considerations to ensure pupil comfort freedom and happiness the guidance which can be used to form individual school uniform policies includes advice on encouraging schools to adopt measures that limit costs for families and reduce waste including limiting the number of items that pupils need and promoting items that can be reused more easily the education secretary launched the guidance during a to camperdown primary school in dundee where she learned about work develop a cost of the school day action plan ms gilruth said every child in scotland should be able to attend school feeling comfortable confident and ready to learn however we know the cost can be a significant burden for families and we want to support schools to minimise these costs this new national guidance contains measures for schools to develop and implement their own affordable and sustainable policies that recognise the individual needs of all pupils it makes clear that schools are expected to do all they can to limit school clothing costs for families as part of our wider aim to reduce the cost of the school day the guidance also encourages schools to develop flexible and inclusive policies which promote generic items of clothing and do not include compulsory branded items supporting our efforts to be more sustainable ending child poverty is the central mission of this government and reducing the cost of the school day for families will play a crucial role in this work background school uniform and clothing guidance for schools and education authorities there is no legal requirement to wear school uniform in scotland the new guidance does not mandate the wearing of school uniform at national level the non statutory guidance applies to public schools in all local authorities this guidance is also available to grant aided and independent schools to consider when developing their school uniform and clothing policies grant aided and independent schools are strongly encouraged to take account of this guidance when reviewing uniform and clothing policies in their schools early learning and childcare settings that have a uniform or clothing policy may also find the guidance helpful the level of school clothing grant has increased to at least for primary school pupils and for secondary school pupils from the start of the new school year in,2,attainment_and_school_improvement,0.23164758163336788,0.0,0.0,0.23164758163336788,0.029204205305390245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018066719089985235,0.05854408855003722,0.0,0.0
https://www.gov.scot/news/record-number-of-pupils-in-good-or-satisfactory-schools/,2024-09-10,2024,9,gov_scot,government,record number of pupils in good or satisfactory schools investment drives major improvement since a record number of pupils in scotland are being taught in schools in good or satisfactory condition official figures show the school estate statistics show that a record of school buildings with a total of pupils are in a good or satisfactory condition this is an increase of percentage points since april since then school building projects have been completed education secretary jenny gilruth said this government is determined to deliver high quality learning environments for all pupils in scotland and a key part of that is delivering a world class school estate positive school environments play a huge role in the education of scotland s young people and our investment is paying dividends with a record high number of schools being in good or satisfactory condition the scottish government is continuing its investment in the school estate through the billion learning estate investment programme as set out in our programme for government construction will begin on a further eight school building projects over the next year this means that of scotland will have seen modern state of the art school buildings open thanks to our investment background school estate statistics gov scot,2,attainment_and_school_improvement,0.20530399337163666,0.002370059970939585,0.0,0.20530399337163666,0.0,0.0,0.0,0.0,0.0,0.0,0.005723548589091606,0.0,0.09668136415616314,0.0,0.0,0.0
https://www.gov.scot/news/school-estates-statistics-2024/,2024-09-10,2024,9,gov_scot,government,school estates statistics an accredited official statistics for scotland the proportion of schools reported as being in good or satisfactory condition has increased to this is percentage points higher than in april the proportion of schools in poor or bad condition has decreased to this compares to of schools that were in poor or bad condition in the number of schools with good or satisfactory condition ratings increased from in to in since school builds or substantial refurbishment projects have been completed this includes those with cost of at least for primary and at least million for secondary and special schools background these statistics are sourced from school estate statistics official statistics are produced in accordance with the code of practice for statistics further school statistics are available within the school education of the scottish government website,11,education_statistics,0.3692914406285352,0.0,0.0,0.07323179469705512,0.0,0.0,0.0,0.0,0.0,0.0,0.006917430386329112,0.0,0.3692914406285352,0.007689737433522448,0.0,0.0
https://www.gov.scot/news/afghan-medical-students-arrive-safely-in-scotland/,2024-08-21,2024,8,gov_scot,government,afghan medical students arrive safely in scotland education secretary welcomes students nineteen female afghan medical students have arrived in scotland after they were banned from completing their studies in afghanistan the scottish government amended student funding legislation to ensure the women could be treated as students and receive free tuition and cost of living support scottish charity the linda norgrove foundation has been supporting the women and secured agreement with four scottish universities st andrews glasgow dundee and aberdeen where the students will now continue their medical degrees as they work to become doctors education secretary jenny gilruth met the students at edinburgh airport to welcome them to scotland ms gilruth said gender should not be a barrier to accessing education and i am pleased that the scottish government has been able to support these extraordinary women in their journey to complete their medical education the changes we made to the legislation will ensure they can access the same benefits as their peers including free tuition and student support scotland has a proud history of welcoming people from across the world who need support i wish each and every one of these inspiring women the warmest of welcomes to scotland and look forward to the positive contribution they will make to our country background the education secretary agreed to amending the student support regulations to open up access to the tuition fee rate and student support for afghan women who have been unable to complete their course of study in afghanistan due to restrictions on education for women this change means that the afghan students will be eligible for the same funding as scottish domiciled students which includes tuition fees of paid to the universities,13,breakfast_clubs_and_childcare,0.3187596272875094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010592361621082047,0.3187596272875094,0.0
https://www.gov.scot/news/improving-relationships-and-behaviour-in-schools/,2024-08-15,2024,8,gov_scot,government,improving relationships and behaviour in schools guidance published to support pupils and teachers new guidance to empower schools to take action on mobile phone use and next steps in ongoing work to improve relationships and behaviour in schools has been published the behaviour and relationships in schools action plan and targeted guidance for teachers to manage mobile phone use in schools set out steps to be deployed at the national local and school level over the next three years in response to concerns about relationships and behaviour in schools including the new guidance on mobile phone use makes clear that while it is for individual schools to determine what action to take head teachers are empowered to take the steps they see fit including a full ban on mobile phone use in school if that is their judgement aside from impacting behaviour a growing body of evidence shows mobile phone use also impacts on learning the programme of international student assessment data showed that almost a third of year olds in scotland and across all organisation for economic cooperation and development countries reported being distracted using digital devices in most or every maths class and around a quarter reported being distracted digital devices during a to stonelaw high school in rutherglen education secretary jenny gilruth said since the last action plan on relationships and behaviour in scotland s schools was published in our children and young people have experienced periods of significant challenge including a global pandemic and a cost of living crisis which is causing real difficulty for families across the country there is no doubt this has had a major impact on their schooling and how they learn improving relationships behaviour and attendance in schools is one of my top priorities as education secretary we have been working jointly on this with key partners such as cosla and sagrabis since i was appointed and this new action plan contains a series of steps to be taken which will ensure that both pupils and staff are safe and supported it takes an evidence based approach to responding to the relationships and behaviour challenges faced in our schools and has been informed in scottish schools research which heard from nearly teachers and support staff as well as discussions with a wide range of stakeholders including teaching unions at the three behaviour summits while it is clear that the vast majority of pupils in our schools continue to behave well there are undoubtedly growing behavioural issues associated with mobile phones this new guidance empowers head teachers to take the steps they see fit for their school to limit the use of mobile phones including a full ban on the school estate if they feel that is required and i would encourage teachers to take all the steps they feel necessary to combat these issues cosla spokesperson for children and young people tony buchanan said ensuring children and young people feel supported safe and ready to learn is of vital importance to local government and we need to make sure schools are safe and welcoming places for all we have worked closely with the scottish government and our partners across education system to develop the action plan and guidance published today we will continue to work in partnership to enable the provision of the best possible support in and out of school so that children and young people to get the most out of their learning acting stonelaw high school headteacher vicki rice said we were delighted to welcome the cabinet secretary for education and skills to our school the cabinet secretary took part in discussion groups with our staff and pupils who were given a valuable opportunity to talk with her about these important issues as part of their work and study on personal and social education we discussed our work earlier this year with our parents and pupils about excessive phone use and the impact that this can have on learning this work helped inform our plans for this session to protect the learning environment use in certain areas of the school we will continue to work with our pupils and their families to ensure that this remains supported this fits with our wider efforts to create positive relationships and behaviour right across our school we know that getting this right for our learners means that they feel safer more included respected and supported this in turn helps create strong relationships between our learners and staff and helps improve everyone s wellbeing background the action plan has been developed in collaboration with the scottish advisory group on relationships and behaviour in schools with views sought from local government teachers educational psychologists directors of education deans of education education scotland respect me and parent representatives relationships and behaviour in schools action plan mobile phone guidance for scotland s schools gov scot highlights from scotland s results gov scot,2,attainment_and_school_improvement,0.22491315250830649,0.036438159623228314,0.01024786540635685,0.22491315250830649,0.004426819810484865,0.018769831044959422,0.0032698794961694005,0.0009418730371534847,0.0,0.001910702951040624,0.0,0.015862273698626785,0.0,0.0,0.0015142943296754803,0.0
https://www.gov.scot/news/financial-support-for-families/,2024-08-07,2024,8,gov_scot,government,financial support for families social security support as children prepare for back to school parents and carers are being encouraged to check their eligibility for financial support as the summer holidays end and they prepare for their children going back to school extra costs including new shoes stationery and lunch boxes can soon add up the five family payments administered scotland can help pay for extra back to school expenses alongside everyday family costs like food clothing and days out this includes the scottish child payment a weekly payment of for eligible families with children up to the payment is unique to scotland and is supporting over children and young people the three best start grant payments and best start foods also part of social security support are designed to help families at key stages in their children s early years including during pregnancy there is no cap on the number of children in one family who can receive these payments up to the end of march over million has been provided to families across scotland through the five family payments speaking at start dundee a charity that helps families with young children cabinet secretary for social justice shirley anne somerville said the most important priority for our government is eradicating child poverty and we are committed to easing the pressure on families money into their pockets at key stages in their child s life whether it is helping families to buy healthy foods during pregnancy and for their kids as they grow pushchairs to help on the move or new shoes and clothing for school our payments are there when they need it most we re already supporting thousands of families across scotland through our five family payments and wider scottish government support is also helping to protect them as much as we can from the impacts of the cost of living crisis even if you are working you could still get these payments and i want to encourage everyone to check if they are eligible and access the money they are entitled to estelle coulthard family support coordinator at start dundee said we are a local charity providing support for families with young children across dundee that face daily challenges in life we re there to provide support as they learn to cope help improve their confidence and build better lives for their children we are responsive to the individual needs of families and this includes helping to make parents aware of the financial support they are entitled to and work with them to complete application forms for financial assistance we know parents who have struggled to purchase everyday items such as formula and healthy foods for their children but the support they have received through the five family payments meant they no longer have to worry about feeding their child the first five years between birth and school are vital for a child s development and the five family payments make a huge difference to the beginning of a little one s life supporting parents to have the funds to purchase the necessities they need without these payments families would not survive the constant rise in the cost of living in scotland,3,child_poverty_and_family_support,0.25307747868926017,0.0,0.0,0.008105632314229496,0.25307747868926017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04724526727192948,0.0,0.19837510381677267
https://www.gov.scot/news/milestone-for-childrens-rights/,2024-07-16,2024,7,gov_scot,government,milestone for children s rights un convention on the rights of the child act commences children s rights will now be at the heart of decision making in scotland as the united nations convention on the rights of the child act comes into force the uncrc act requires public authorities to protect children s human rights in their decision making when delivering functions conferred the scottish parliament it also allows for children young people and their representatives to use the courts to enforce their rights it aims to mainstream the participation of children and young people in decision making across society with public services playing a vital role in delivering for children young people and their communities minister for children and young people natalie don said this is a milestone for advancing children s rights in scotland delivered government we want all young people to grow up loved safe and respected and the uncrc act aims to do just that we all have a responsibility to ensure that children and young people are at the heart of decisions that affect them and that they have the confidence and skills to get involved the scottish government is proud that we are the first devolved uk nation to incorporate the uncrc into law helping to make scotland the best place in the world to grow up ellie craig msyp chair of the scottish youth parliament said i hope that the uncrc act coming into force today sends a message to children and young people that they live in a country which aims to respect their human rights today is not an endpoint though this is just the beginning of the next step of scotland s human rights journey scotland now moves from incorporation to implementation and this is a chance for decision makers to address the human rights issues impacting children and young people and create a culture where their rights and meaningful participation are put at the forefront of decision making i m looking forward to supporting and where needed challenging decision makers to stand up for the rights of all children and young people in scotland background the uncrc bill was first passed parliament unanimously on march an amended bill was then passed parliament on december the scottish government will publish statutory guidance to support those with duties under the act this will ensure all public authorities are aware of their duties and how to fulfil them the scottish government is also developing a children s rights skills and knowledge framework to support public authorities to embed children s rights in public services a child friendly model complaints process has been developed public services ombudsman for public bodies under its jurisdiction,5,childrens_rights_and_uncrc,0.2753843345913215,0.050155878689360105,0.0,0.0,0.0,0.02684235516651994,0.2753843345913215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.gov.scot/news/progressing-post-school-reform/,2024-06-25,2024,6,gov_scot,government,progressing post school reform delivery of funding and student support a on simplifying funding for universities colleges and apprenticeships as well as student support has opened for views currently funding is provided scotland the student awards agency scotland and the scottish funding council in december the minister for further and higher education graeme dey announced this will be streamlined to help enhance support for young people as part of the ongoing reform programme across the sector today two options for change have been set out work will now be taken forward in with the bodies affected and wider stakeholders with changes expected for the academic year mr dey said more than billion a year is invested across scotland s post school system this enables around people in any given year to pursue opportunities at colleges and universities with free tuition benefiting students over the past decade the funding system has become increasingly fragmented with multiple bodies involved in different aspects of provision we are facing the most challenging public spending climate since devolution and it is vital that investment delivers the greatest impact to support learners to do that we must reduce complexities and the options being set out today are an important step towards this background options for the simplification of the post school funding body landscape ministers will make a final decision on the way forward following an analysis of all the evidence collected through the and through the working groups established to consider the costs and deliverability of the two options ministers intend to legislate so that the law is changed before the end of this parliamentary session in march student support covers student support such as bursaries loans tuition fees the further and higher education minister set out his intentions for change in the sector in december tha co chomhairleachadh air tòiseachadh air mar a ghabhas an siostam maoineachaidh airson oilthighean cholaistean is phreantasachdan agus an siostam airson taic do dh oileanaich a dhèanamh nas sìmplidh an dràsta tha maoineachadh air a thoirt seachad le leasachadh sgilean na h alba buidheann tabhartais oileanach na h alba agus comhairle maoineachaidh na h alba san dùbhlachd dh innis am ministear airson foghlam àrd ìre is adhartach graeme dey gun deigheadh siostam na b èifeachdaiche a stèidheachadh gus am faigheadh daoine òga taic nas fheàrr mar phàirt de dh ath leasachadh leantainneach a tha ga chur an sàs air feadh na roinne le toiseach a cho chomhairleachaidh an diugh chaidh dà roghainn fhoillseachadh bithear a nis a coimhead air mar a ghabhas ath leasachadh a chur an sàs tro cho chomhairleachadh leis na buidhnean air an toir seo buaidh agus le luchd ùidhe eile le dùil ann gun tèid atharraichean a chur an sàs sa bhliadhna acadaimigich thuirt mgr dey bithear a cosg còrr is billean air siostam iar sgoile na h alba gach bliadhna mar thoradh air sin bidh mu neach a faighinn cothrom gach bliadhna gus ionnsachadh ann an colaistean is oilthighean agus tha oileanach ann gach bliadhna nach fheum cìsean ionnsachaidh a phàigheadh thar nan deich bliadhna a dh fhalbh tha an siostam maoineachaidh air sìor fhàs nas neo aonaichte le grunn bhuidhnean an sàs ann an diofar phàirtean dheth tha an suidheachadh sa bheil sinn a thaobh maoineachadh poblach cho dùbhlanach s a tha e air bhith bho thòisich fèin riaghladh agus tha e riatanach gun dèanar làn fheum dhen mhaoineachadh sin gus an taic as motha as urrainnear a thoirt do luchd ionnsachaidh gus dèanamh cinnteach gun tachair sin feumaidh sinn cùisean a dhèanamh nas sìmplidh agus tha na roghainnean a chaidh fhoillseachadh an diugh mar cheum cudromach a dh ionnsaigh an amais sin bun fhiosrachadh roghainnean gus siostam nam buidhnean maoineachaidh iar sgoile a dhèanamh nas sìmplidh nì ministearan co dhùnadh air an ath cheum às dèidh mion sgrùdadh a thèid a dhèanamh air an fhianais a thèid a chruinneachadh sa cho chomhairleachadh agus sna buidhnean obrach a chaidh a stèidheachadh gus beachdachadh air cosgaisean an dà roghainn agus mar a ghabhadh an dà roghainn a chur an gnìomh tha ministearan an dùil reachdas a thoirt a steach gus an lagh atharrachadh ro dheireadh seisean na pàrlamaid seo sa mhàrt tha taic do dh oileanaich a gabhail a steach bhursaraidhean iasadan agus a pàigheadh airson chìsean ionnsachaidh rinn am ministear airson foghlam àrd ìre is adhartach aithris air na bha san amharc aige a thaobh atharraichean san roinn san dùbhlachd,6,gaelic_language_and_education,0.36805116360451795,0.004451583092718621,0.0,0.0,0.0,0.0,0.0,0.36805116360451795,0.0,0.0,0.0,0.0,0.0,0.00031739538168060194,0.07964665607102443,0.0
https://www.gov.scot/news/school-leaver-follow-up-destinations-5/,2024-06-18,2024,6,gov_scot,government,school leaver follow up destinations an accredited official statistics for scotland scotland s chief statistician today published statistics for follow up leaver destinations for school leavers these cover the destinations of school leavers nine months after the end of the school year among school leavers were in a positive follow up destination this is down from of school leavers over the longer term it has increased from in the decrease compared to has been caused the proportions of school leavers in higher education and employment the gap between the proportion of school leavers from our most and least deprived communities in positive follow up destinations increased to percentage points although this remains one of the narrowest gaps on record only wider than in in as in other years s leavers were the most likely to be in a positive follow up destination and s leavers were the least likely for s leavers the figure was the refers to the same cohort of school leavers whose destinations three months after the end of the school year were published in february s initial destination statistics the proportion of leavers in a positive follow up destination is typically one to two percentage points lower than the proportion in a positive initial destination for leavers we have seen a drop of percentage points from to of the school leavers who entered a positive initial destination were also in a positive follow up destination this varied by destination for example of school leavers who were in employment three months after the end of the school year were also in employment nine months after the end of the school year whilst for training the equivalent figure was background follow up destinations relate to outcomes approximately nine months after the end of the school year and the figures for the school leaver cohort relate to statuses recorded as at april the figures released today were produced statistical staff in accordance with the code of practice for statistics these statistics are sourced from statistics for follow up leaver destinations no edition the uses the school leaver destination data supplied scotland from the opportunities for all shared dataset,9,school_leaver_destinations,0.46197056206056625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46197056206056625,0.0,0.0,0.0,0.0,0.0
https://www.gov.scot/news/football-activity-club-funding-doubles-to-gbp-4-million/,2024-06-10,2024,6,gov_scot,government,football activity club funding doubles to million support to help families on low incomes with childcare football clubs and trusts across scotland will receive additional funding to boost efforts to eradicate child poverty the scottish government will double its investment in the extra time programme a joint initiative with the scottish football association from million to million for this financial year the funding will support more free before and after school clubs and holiday clubs for children from families on low incomes a projected children each week free access to sport and other activities which wrap around the school day the funding will help more parents to enter or sustain employment or training first minister john swinney made the announcement during a to pollok united s after school activity club where he heard about the contribution innovative childcare options are making to the eradication of child poverty mr swinney said we know funding from the extra time programme is enabling football clubs and trusts to provide really valuable childcare options particularly for families from low income households who are most at risk of living in poverty to affordable and accessible childcare we will contribute to the eradication of child poverty i will shortly set out further views on this crucial issue in parliament at the nethercraigs sports facility i saw children enjoying a healthy snack and fun activities including arts and crafts and sports parents have told pollok united the service helps with food and childcare costs relieving pressure on stretched family budgets like many others i will be supporting scotland at euro when it gets underway in germany this week but the extra time programme is a reminder that local football clubs are supporting communities here at providing valuable services beyond matchday they understand the value of that support for local families and they are well placed to provide crucial facilities and services sfa chief executive ian maxwell said we are delighted to announce this additional funding in conjunction with the scottish government to extend the extra time programme the benefits have been clear to see and it s vital that we continue to offer support for families to allow children and young people to access as much physical activity as possible as well as the thousands of children who will engage with the game clubs are often the heartbeat of their local communities and it s just as important that we offer more opportunities for parents and carers too this programme is a great example of how impactful the power of football can be pollok united community engagement and funding lead deborah mccabe said pollok united is delighted to be involved in this innovative scottish government and sfa collaboration it has enabled us to provide a service that not only supports families during this cost of living crisis childcare provision it also demonstrates that grassroots football organisations are well placed to deliver successful wider socio economic support within communities resulting in meaningful outcomes for those involved background club region project budget aberdeen fc community trust north broxburn united sports club south east celtic fc foundation west dundee united community trust east dundee united sports club east dundee west community trust east edinburgh south community fc south east falkirk community football foundation central glenrothes strollers community fc east heart of midlothian football club south east hibernian community foundation ltd south east inverness ct community development north montrose community trust east morton in the community west motherwell fc community trust central north kelvin sports development group west partick thistle charitable trust west pollok united west queen of the south community trust south west queens park fc foundation west rangers charity foundation west spartans community foundation south east st mirren fc charitable foundation west wasp community club central the killie community south west ayr united south west blantyre soccer academy south west cumnock juniors community enterprise south west inverkeithing hillhead swifts blairgowrie and rattray east ross county north funding also contributes to monitoring evaluation and administrative costs extra time programme,3,child_poverty_and_family_support,0.16125290527925834,0.0054219542916563055,0.0,0.030304475062605387,0.16125290527925834,0.0,0.0,0.006019046333961368,0.0,0.0,0.0,0.0,0.0,0.024488365320698164,0.01229777609865586,0.01987369966955226
https://www.gov.scot/news/education-reform-legislation-published/,2024-06-05,2024,6,gov_scot,government,education reform legislation published new qualifications body and independent inspectorate to be established legislation to create a new national qualifications body and an independent inspectorate of schools and other educational providers has been published the education bill includes provisions to replace the scottish qualifications authority with a new national qualifications body qualifications scotland if passed parliament the legislation will also establish the office of his majesty s chief inspector of education in scotland with enhanced independence to undertake the education inspection functions which currently sit within education scotland while not part of the bill provisions education scotland s role as the national education agency is also to be refocussed as part of the reform process including taking a lead on curriculum design delivery and improvement which will cover the provision of resources to support high quality learning and teaching education secretary jenny gilruth said i am determined to drive further improvements across scotland s schools and the changes being set out in this bill will strengthen the national education landscape to better support pupils and teachers the governance processes for the new national qualifications body will ensure the knowledge and of pupils and teachers are central to decisions taken on qualifications and assessment greater independence for the new inspectorate body will see the power to set the frequency and focus for inspections moving from scottish ministers to his majesty s chief inspector this is a significant change and will increase confidence in the independent role of inspections in assessing and identifying strengths and areas for improvement across our education system the scottish government s programme of education and skills reform will drive improvement right across the education system that s why we ve taken time to engage with learners teachers and other professionals across the education and skills sector to ensure these changes meet the needs of future generations background the education bill will see qualifications scotland replace the sqa and it is expected to become operational in autumn the bill creates strengthened governance arrangements and increased accountability to learners and to the teaching profession it places a requirement on qualifications scotland to establish dedicated committees for learners and for teachers and for it to create two specific charters to set out what learners and teachers should expect from qualifications scotland to ensure its processes are fair and transparent and that the organisation can be held to account serves once appointed hm chief inspector will lead the new education inspectorate which is expected to become operational in autumn the new inspectorate will operate independently but it is intended that scottish ministers will retain oversight authority and ministers will be able to request inspections are carried out inspector the revised remit of education scotland which is not part of the bill s provisions will see it continue as the national education agency,4,education_reform_and_qualifications,0.30142605313446136,0.0,0.015557401777737769,0.0,0.0,0.30142605313446136,0.0,0.0,0.0,0.0,0.010375741411626315,0.0,0.0029746420771534685,0.0,0.0,0.0
https://www.gov.scot/news/national-mathematics-specialist-appointed/,2024-05-22,2024,5,gov_scot,government,national mathematics specialist appointed improving scotland s curriculum a former mathematics teacher has been appointed to lead a new approach to driving improvements to scotland s maths curriculum andy brown who has also held acting head teacher roles will lead work to the maths and numeracy curriculum with education scotland which will begin to be tested with teachers later this year working alongside the national response to improving mathematics maths and numeracy will be the first curricular area to be updated to ensure that scotland s curriculum continues to support high quality teaching and learning the announcement coincides with national numeracy day which seeks to promote the importance of everyday maths skills mr brown will join education secretary jenny gilruth on a to meet pupils and teachers at parsons green primary school in edinburgh tomorrow ms gilruth said i am determined to drive forward further improvements in scotland s curriculum and given the particular challenges identified in the latest programme for international student assessment statistics it is right that we begin with the maths curriculum while the figures show scotland is similar to the oecd average in maths we are not to be average and andy will play a valuable role as we strive for excellence andy brings a wealth of specialist to this position as well as leading the work to the maths and numeracy curriculum he will advise me directly on maths improvement including the different approaches which scotland might consider to refresh our approach to teaching learning and assessment it is important to note that evidence from the national qualification results show ongoing recovery and the most recent data for literacy and numeracy in primary schools shows attainment at a record high that is something we are determined to build on and i look forward to working with andy to drive further improvements in our schools mr brown said i am naturally honoured and delighted to be appointed to the role of national mathematics specialist adviser i look forward to working closely with the wonderfully talented educators across scotland to support curricular improvements in mathematics and numeracy mathematics is a subject which is of such importance to our society it can bring joy and wonder and i hope i will play a part in promoting this background education secretary jenny gilruth set out plans to appoint a national mathematics specialist adviser last december andy has previously held roles as a teacher of mathematics faculty head depute head teacher senior education officer and acting head teacher,2,attainment_and_school_improvement,0.08353960227941196,0.0,0.04939736435184132,0.08353960227941196,0.0,0.042659995605648086,0.00011114574350838544,0.0,0.0014957982572048965,0.0,0.007817167863168297,0.0,0.028528250836700072,0.0,0.04434560709209147,0.0
https://www.gov.scot/news/helping-clear-school-meal-debt/,2024-05-16,2024,5,gov_scot,government,helping clear school meal debt supporting families through cost of living crisis first minister john swinney has confirmed the opening of a million fund to support councils in removing the impact of school meal debt from families across the country mr swinney said this commitment will help ensure no child is penalised for struggling to pay for school meals as a result of the cost of living crisis while school meal debt is ultimately a matter for local authorities the scottish government is making the emergency one off funding pot available to support councils to help remove the impact of the debt recognising the challenges many families are facing during the ongoing cost of living crisis all pupils in primary one to five in scotland and all children in special schools currently receive free school meals saving families who take up the offer an average of per child per year in the scottish government is investing to extend this free provision to all pupils in primary and whose families receive the scottish child payment as the next step towards universal provision in primary schools mr swinney said as first minister my ambition is to eradicate child poverty and today i am pleased that we are continuing progress to ensure that no child or their family is penalised for struggling to pay for a school meal during a cost of living crisis they did not create school meal debt can have a real impact on the wellbeing of families and can serve to stigmatise children whose families are going through challenging times local authorities can now bid to receive funding from a one off scottish government fund which will support them to remove the impact of school meal debt as a result of a decade and a half of austerity and a cost of living crisis caused government too many families are struggling to make ends meet and my government will take all the action we can to support them i am determined that we support our children to have the best start in life that is why we are expanding free school meal provision to ensure every pupil can have a nutritious meal at school and ensuring no child is penalised simply because their family is struggling background funding to cancel school meal debt was confirmed in the scottish budget local authorities who apply for support will receive support to clear school meal debt accrued to march it is for local authorities to determine whether to apply for subsidy and only those who do apply will receive support,12,free_school_meals_and_poverty,0.3974733162248672,0.0,0.0,0.017338180184027375,0.07614035689528557,0.0,0.0,0.0,0.0,7.27173492403044e-05,0.0,0.0,0.0,0.3974733162248672,0.009114467656154868,0.0
